ident,name,latitude_deg,longitude_deg,iso_country,iata_code
MNBZ,San Pedro Airport,13.9499998093,-84.5999984741,NI,BZA
MNCI,Corn Island,12.162899971,-83.0637969971,NI,RNI
MNMG,Augusto C. Sandino (Managua) International Airport,12.141500473,-86.1681976318,NI,MGA
MNNG,Nueva Guinea Airport,11.6666669846,-84.4499969482,NI,NVG
MNPC,Puerto Cabezas Airport,14.0472002029,-83.3867034912,NI,PUZ
MNRT,Rosita Airport,13.8896999359,-84.4088973999,NI,RFS
MNSC,San Carlos,11.1333999634,-84.7699966431,NI,NCR
MNSI,Siuna,13.7272224426,-84.7777786255,NI,SIU
MNWP,Waspam Airport,14.7391996384,-83.9693984985,NI,WSP
MPBO,Bocas Del Toro International Airport,9.3408498764,-82.2508010864,PA,BOC
MPCE,Alonso Valderrama Airport,7.9878401756,-80.4096984863,PA,CTD
MPCH,Cap Manuel Niño International Airport,9.4586400986,-82.5167999268,PA,CHX
MPDA,Enrique Malek International Airport,8.390999794,-82.4349975586,PA,DAV
MPEJ,Enrique Adolfo Jimenez Airport,9.3566398621,-79.867401123,PA,ONX
MPG,Makini Airport,-6.5322222222,147.651166667,PG,MPG
MPHO,Howard Airport,8.9147901535,-79.5996017456,PA,BLB
MPJE,Jaqué Airport,7.5177798271,-78.1572036743,PA,JQE
MPLP,Captain Ramon Xatruch Airport,8.4066696167,-78.1417007446,PA,PLP
MPMG,Marcos A. Gelabert International Airport,8.9733400345,-79.5556030273,PA,PAC
MPSA,Ruben Cantu Airport,8.0855998993,-80.9452972412,PA,SYP
MPTO,Tocumen International Airport,9.0713596344,-79.3834991455,PA,PTY
MPU,Mapua(Mabua) Airport,-2.8113888889,151.991111111,PG,MPU
MPWN,San Blas Airport,9.4496002197,-78.9794998169,PA,NBL
MPX,Miyanmin Airport,-4.9030555556,141.620833333,PG,MPX
MQO,Malam Airport,-8.7091666667,142.649722222,PG,MQO
MRAN,Arenal Airport,10.4779996872,-84.6344985962,CR,FON
MRAO,Aerotortuguero Airport,10.5690002441,-83.5148010254,CR,TTQ
MRBA,Buenos Aires Airport,9.1636104584,-83.3299026489,CR,BAI
MRBC,Barra del Colorado Airport,10.768699646,-83.5856018066,CR,BCL
MRCA,Codela Airport,10.4139995575,-85.0916976929,CR,CSC
MRCC,Coto 47 Airport,8.601559639,-82.9685974121,CR,OTR
MRCR,Carrillo Airport,9.8705101013,-85.4813995361,CR,RIK
MRCV,Cabo Velas Airport,10.3556995392,-85.852897644,CR,TNO
MRDK,Drake Bay Airport,8.7188901901,-83.6417007446,CR,DRK
MRFL,Flamingo Airport,10.4186000824,-85.782699585,CR,FMG
MRGF,Golfito Airport,8.654009819,-83.1821975708,CR,GLF
MRGP,Guapiles Airport,10.2172002792,-83.7969970703,CR,GPL
MRIA,Islita Airport,9.8561096191,-85.3707962036,CR,PBP
MRLB,Daniel Oduber Quiros International Airport,10.5932998657,-85.5444030762,CR,LIR
MRLC,Los Chiles Airport,11.0353002548,-84.7061004639,CR,LSL
MRLM,Limon International Airport,9.9579601288,-83.0220031738,CR,LIO
MRNC,Guanacaste Airport,10.1393995285,-85.4458007813,CR,NCT
MRNS,Nosara Airport,9.9764900208,-85.6529998779,CR,NOB
MROC,Juan Santamaria International Airport,9.9938602448,-84.2088012695,CR,SJO
MRPJ,Puerto Jimenez Airport,8.5333299637,-83.3000030518,CR,PJM
MRPM,Palmar Sur Airport,8.9510297775,-83.4685974121,CR,PMZ
MRPV,Tobias Bolanos International Airport,9.9570503235,-84.1398010254,CR,SYQ
MRQP,Quepos Managua Airport,9.4431600571,-84.1297988892,CR,XQP
MRRF,Rio Frio / Progreso Airport,10.3274002075,-83.8876037598,CR,RFR
MRSR,Playa Samara Airport,10.25,-85.4169998169,CR,PLD
MRSV,San Vito De Java Airport,8.8261098862,-82.9589004517,CR,TOO
MRTM,Tamarindo De Santa Cruz Airport,10.3135004044,-85.8154983521,CR,TNO
MRTR,Tambor Airport,9.7385196686,-85.0138015747,CR,TMU
MRUP,Upala Airport,10.89220047,-85.0161972046,CR,UPL
MSLP,El Salvador International Airport,13.4408998489,-89.0557022095,SV,SAL
MTCA,Les Cayes Airport,18.2710990906,-73.7882995605,HT,CYA
MTCH,Cap Haitien International Airport,19.7329998016,-72.1947021484,HT,CAP
MTJA,Jacmel Airport,18.2411003113,-72.5185012817,HT,JAK
MTJE,Jérémie Airport,18.6630992889,-74.1703033447,HT,JEE
MTPP,Toussaint Louverture International Airport,18.5799999237,-72.2925033569,HT,PAP
MTPX,Port-de-Paix Airport,19.933599472,-72.8486022949,HT,PAX
MTU,Montepuez Airport,-13.1218996048,39.0527992249,MZ,MTU
MUBA,Gustavo Rizo Airport,20.3652992249,-74.5062026978,CU,BCA
MUBR,Las Brujas Airport,22.6212997437,-79.1472015381,CU,BWW
MUBY,Carlos Manuel de Cespedes Airport,20.3964004517,-76.6213989258,CU,BYM
MUCA,Maximo Gomez Airport,22.0270996094,-78.7895965576,CU,AVI
MUCC,Jardines Del Rey Airport,22.4610004425,-78.3283996582,CU,CCC
MUCF,Jaime Gonzalez Airport,22.1499996185,-80.4141998291,CU,CFG
MUCL,Vilo Acuna International Airport,21.6165008545,-81.5459976196,CU,CYO
MUCM,Ignacio Agramonte International Airport,21.42029953,-77.8475036621,CU,CMW
MUCO,Colón Airport,22.7110996246,-80.9227981567,CU,QCO
MUCU,Antonio Maceo International Airport,19.9698009491,-75.8354034424,CU,SCU
MUGM,Leeward Point Field,19.9064998627,-75.2070999146,CU,NBW
MUGT,Mariana Grajales Airport,20.0853004456,-75.1583023071,CU,GAO
MUHA,José Martí International Airport,22.989200592,-82.4091033936,CU,HAV
MUHG,Frank Pais International Airport,20.7856006622,-76.3151016235,CU,HOG
MUKW,Kawama Airport,23.1240005493,-81.3015975952,CU,VRO
MULM,La Coloma Airport,22.3360996246,-83.6418991089,CU,LCL
MUMA,Punta de Maisi Airport,20.2506008148,-74.1504974365,CU,UMA
MUMJ,Mayajigua Airport,22.2308006287,-79.0622024536,CU,MJG
MUMO,Orestes Acosta Airport,20.6539001465,-74.922203064,CU,MOA
MUMZ,Sierra Maestra Airport,20.2880992889,-77.0892028809,CU,MZO
MUNB,San Nicolas De Bari Airport,22.7560997009,-81.9208984375,CU,QSN
MUNC,Nicaro Airport,20.6886005402,-75.53150177,CU,ICR
MUNG,Rafael Cabrera Airport,21.8346996307,-82.7837982178,CU,GER
MUPB,Playa Baracoa Airport,23.0328006744,-82.5793991089,CU,UPB
MUPR,Pinar Del Rio Airport,22.4214000702,-83.6783981323,CU,QPD
MUSC,Abel Santamaria Airport,22.4922008514,-79.9436035156,CU,SNU
MUSJ,San Julian Air Base,22.0953006744,-84.1520004272,CU,SNJ
MUSN,Siguanea Airport,21.6424999237,-82.9551010132,CU,SZJ
MUSS,Sancti Spiritus Airport,21.9703998566,-79.4427032471,CU,USS
MUTD,Alberto Delgado Airport,21.7882995605,-79.9972000122,CU,TND
MUVR,Juan Gualberto Gomez International Airport,23.0344009399,-81.4353027344,CU,VRA
MUVT,Hermanos Ameijeiras Airport,20.9876003265,-76.935798645,CU,VTU
MWCB,Gerrard Smith International Airport,19.6870002747,-79.8827972412,KY,CYB
MWCL,Edward Bodden Airfield,19.6669998169,-80.0999984741,KY,LYB
MWCR,Owen Roberts International Airport,19.2928009033,-81.3576965332,KY,GCM
MX-AJS,Abreojos Airport,26.7271995544,-113.5589981079,MX,AJS
MX-AZG,Pablo L. Sidar Airport,19.0933990479,-102.3939971924,MX,AZG
MX-NVJ,Navojoa Airport,26.9922008514,-109.4160003662,MX,NVJ
MX-PCM,Playa del Carmen Airport,20.6224994659,-87.0821990967,MX,PCM
MX-PCV,Punta Chivato Airport,27.0692005157,-111.9619979858,MX,PCV
MX-PNO,Pinotepa Nacional Airport,16.3500003815,-98.06199646,MX,PNO
MX-SCX,Salina Cruz Naval Air Station,16.212600708,-95.2015991211,MX,SCX
MX-SGM,San Ignacio Airport,27.2966003418,-112.93800354,MX,SGM
MX-TUY,Tulum Naval Air Station,20.2273006439,-87.4382019043,MX,TUY
MX-UAC,San Luis Río Colorado Airport,32.4453010559,-114.797996521,MX,UAC
MX-XAL,Álamos Airport,27.0356998444,-108.9479980469,MX,XAL
MXK,Mindik Airport,-6.4716666667,147.441138889,PG,MXK
MY-GTB,Genting Airport,2.1166670322,111.6999969482,MY,GTB
MY-GTK,Sungei Tekai Airport,2.5999999046,102.9166641235,MY,GTK
MY-LBP,Long Banga Airport,3.202,115.4018,MY,LBP
MY-LLM,Long Lama Airport,3.7666699886,114.4666671753,MY,LLM
MY-MZS,Mostyn Airport,4.6166667938,118.1500015259,MY,MZS
MY-SPT,Sipitang Airport,5.0833330154,115.5500030518,MY,SPT
MYAB,Clarence A. Bain Airport,24.2877006531,-77.6846008301,BS,MAY
MYAF,Andros Town Airport,24.6979007721,-77.7956008911,BS,ASD
MYAK,Congo Town Airport,24.158700943,-77.5897979736,BS,COX
MYAM,Marsh Harbour International Airport,26.5114002228,-77.0835037231,BS,MHH
MYAN,San Andros Airport,25.0538005829,-78.0490036011,BS,SAQ
MYAP,Spring Point Airport,22.4417991638,-73.9709014893,BS,AXP
MYAT,Treasure Cay Airport,26.745300293,-77.3912963867,BS,TCB
MYAW,Abaco I Walker C Airport,27.2667007446,-78.3996963501,BS,WKR
MYBC,Chub Cay Airport,25.4171009064,-77.880897522,BS,CCZ
MYBG,Great Harbour Cay Airport,25.7383003235,-77.8401031494,BS,GHC
MYBS,South Bimini Airport,25.6998996735,-79.2647018433,BS,BIM
MYCA,Arthur's Town Airport,24.6294002533,-75.6737976074,BS,ATC
MYCB,New Bight Airport,24.3152999878,-75.4523010254,BS,CAT
MYCC,Cat Cay Airport,25.6000003815,-79.266998291,BS,CXY
MYCI,Colonel Hill Airport,22.7455997467,-74.1824035645,BS,CRI
MYCP,Pitts Town Airport,22.82970047,-74.3460998535,BS,PWN
MYEF,Exuma International Airport,23.5625991821,-75.8779983521,BS,GGT
MYEH,North Eleuthera Airport,25.474899292,-76.6835021973,BS,ELH
MYEM,Governor's Harbour Airport,25.2847003937,-76.3310012817,BS,GHB
MYEN,Normans Cay Airport,24.5942993164,-76.8201980591,BS,NMC
MYER,Rock Sound Airport,24.8950787333,-76.1768817902,BS,RSD
MYES,Staniel Cay Airport,24.1690998077,-76.4391021729,BS,TYM
MYGF,Grand Bahama International Airport,26.5587005615,-78.695602417,BS,FPO
MYGW,West End Airport,26.685300827,-78.9749984741,BS,WTD
MYIG,Inagua Airport,20.9750003815,-73.6669006348,BS,IGA
MYLD,Deadman's Cay Airport,23.1790008545,-75.0935974121,BS,LGI
MYLS,Stella Maris Airport,23.5823168043,-75.2686214447,BS,SML
MYMM,Mayaguana Airport,22.3794994354,-73.0134963989,BS,MYG
MYNN,Lynden Pindling International Airport,25.0389995575,-77.4662017822,BS,NAS
MYPI,Nassau Paradise Island Airport,25.0830001831,-77.3000030518,BS,PID
MYRD,Duncan Town Airport,22.1818008423,-75.7294998169,BS,DCT
MYRP,Rum Cay Airport,23.6844005585,-74.8361968994,BS,RCY
MYSM,San Salvador Airport,24.0632991791,-74.5240020752,BS,ZSA
MYX,Menyamya Airport,-7.2116666667,146.019361111,PG,MYX
MZ-TGS,Chokwé Airport,-24.5205993652,32.9653015137,MZ,TGS
MZBZ,Philip S. W. Goldson International Airport,17.539100647,-88.3081970215,BZ,BZE
NA-0012,Bagani Airport,-18.1180992126,21.6243991852,NA,BQI
NBS,Changbaishan Airport,42.0669444444,127.602222222,CN,NBS
NCAI,Aitutaki Airport,-18.8309001923,-159.7640075684,CK,AIT
NCAT,Enua Airport,-19.9678001404,-158.1190032959,CK,AIU
NCMG,Mangaia Island Airport,-21.895986557,-157.9066619873,CK,MGS
NCMH,Manihiki Island Airport,-10.3767004013,-161.0019989014,CK,MHX
NCMK,Mauke Airport,-20.136100769,-157.3450012207,CK,MUK
NCMR,Mitiaro Island Airport,-19.8425006866,-157.7030029297,CK,MOI
NCPY,Tongareva Airport,-9.0143699646,-158.032409668,CK,PYE
NCRG,Rarotonga International Airport,-21.2026996613,-159.8059997559,CK,RAR
NDI,Namudi Airport,-9.47375,148.329416667,PG,NDI
NDN,Nadunumu Airport,-9.1435555556,147.68425,PG,NDN
NFCI,Cicia Airport,-17.7432994843,-179.341995239,FJ,ICI
NFFA,Ba Airport,-17.5350555556,177.680916667,FJ,BFJ
NFFN,Nadi International Airport,-17.755399704,177.4429931641,FJ,NAN
NFFO,Malolo Lailai Island Airport,-17.7779006958,177.197006226,FJ,PTF
NFKD,Vunisea Airport,-19.0580997467,178.156997681,FJ,KDV
NFMA,Mana Island Airport,-17.6730995178,177.098007202,FJ,MNF
NFMO,Moala Airport,-18.5666999817,179.951004028,FJ,MFJ
NFNA,Nausori International Airport,-18.0433006287,178.5590057373,FJ,SUV
NFNB,Levuka Airfield,-17.7110996246,178.759002686,FJ,LEV
NFNG,Ngau Airport,-18.1156005859,179.339996338,FJ,NGI
NFNH,Laucala Island Airport,-16.7481002808,-179.6670074463,FJ,LUC
NFNK,Lakeba Island Airport,-18.1991996765,-178.817001343,FJ,LKB
NFNL,Labasa Airport,-16.4666996002,179.3399963379,FJ,LBS
NFNM,Matei Airport,-16.6905994415,-179.876998901,FJ,TVU
NFNO,Koro Island Airport,-17.3458003998,179.42199707,FJ,KXF
NFNR,Rotuma Airport,-12.4825000763,177.0709991455,FJ,RTA
NFNS,Savusavu Airport,-16.8027992249,179.341003418,FJ,SVU
NFNV,Vatukoula Airport,-17.5,177.8419952393,FJ,VAU
NFNW,Wakaya Island Airport,-17.6170005798,179.016998291,FJ,KAY
NFOL,Ono-I-Lau Airport,-20.6499996185,-178.6999969482,FJ,ONU
NFSW,Yasawa Island Airport,-16.7588996887,177.5449981689,FJ,YAS
NFTE,Kaufana Airport,-21.3782997131,-174.957992554,TO,EUA
NFTF,Fua'amotu International Airport,-21.2411994934,-175.1499938965,TO,TBU
NFTL,Lifuka Island Airport,-19.7770004272,-174.341003418,TO,HPA
NFTO,Mata'aho Airport,-15.5707998276,-175.632995605,TO,NFO
NFTP,Kuini Lavenia Airport,-15.9773376519,-173.791029453,TO,NTT
NFTV,Vava'u International Airport,-18.5853004456,-173.9620056152,TO,VAV
NFVB,Vanua Balavu Airport,-17.2689990997,-178.9759979248,FJ,VBV
NFVL,Vatulele Airport,-18.5125007629,177.6390075684,FJ,VTF
NG-0003,Gombe Lawanti International Airport,10.2983333333,10.8963888889,NG,GMO
NG-0004,Port Harcourt City Airport,4.8461111111,7.0213888889,NG,PHG
NG-BCU,Bauchi Airport,10.2944002151,9.8166704178,NG,BCU
NG-QRW,Warri Airport,5.5961098671,5.8177800179,NG,QRW
NGAB,Abaiang Airport,1.798609972,173.0410003662,KI,ABF
NGBR,Beru Airport,-1.3547199965,176.0070037842,KI,BEZ
NGFU,Funafuti International Airport,-8.525,179.195999,TV,FUN
NGKT,Kuria Airport,0.218611002,173.4420013428,KI,KUC
NGMA,Maiana Airport,1.0036100149,173.0310058594,KI,MNK
NGMK,Marakei Airport,2.0586099625,173.2709960938,KI,MZK
NGMN,Makin Island Airport,3.3744399548,172.9920043945,KI,MTK
NGNU,Nikunau Airport,-1.314440012,176.410003662,KI,NIG
NGON,Onotoa Airport,-1.796110034,175.5260009766,KI,OOT
NGTA,Bonriki International Airport,1.3816399574,173.1470031738,KI,TRW
NGTB,Abemama Atoll Airport,0.4908330142,173.828994751,KI,AEA
NGTE,Tabiteuea North Airport,-1.2244700193,174.7760009766,KI,TBF
NGTM,Tamana Island Airport,-2.4858300686,175.9700012207,KI,TMN
NGTO,Nonouti Airport,-0.6397219896,174.4279937744,KI,NON
NGTR,Arorae Island Airport,-2.6161100864,176.8029937744,KI,AIS
NGTS,Tabiteuea South Airport,-1.4744399786,175.0639953613,KI,TSU
NGTU,Butaritari Atoll Airport,3.0858299732,172.8110046387,KI,BBG
NGUK,Buariki Airport,0.1852779984,173.6369934082,KI,AAK
NIUE,Niue International Airport,-19.0790309906,-169.9255981445,NU,IUE
NLWF,Pointe Vele Airport,-14.3114004135,-178.065994263,WF,FUT
NLWW,Hihifo Airport,-13.2383003235,-176.199005127,WF,WLS
NOM,Nomad River Airport,-6.294,142.234166667,PG,NOM
NP-MWP,Mountain Airport,28,85.3330001831,NP,MWP
NP-TPJ,Taplejung Airport,27.3500003815,84.6669998169,NP,TPJ
NSAS,Ofu Village Airport,-14.1843996048,-169.6699981689,AS,OFU
NSAU,Asau Airport,-13.5058002472,-172.628005981,WS,AAU
NSFA,Faleolo International Airport,-13.8299999237,-172.0079956055,WS,APW
NSFI,Fagali'i Airport,-13.8486995697,-171.740005493,WS,FGI
NSFQ,Fitiuta Airport,-14.2172002792,-169.425003052,AS,FTI
NSMA,Maota Airport,-13.7423000336,-172.2579956055,WS,MXS
NSTU,Pago Pago International Airport,-14.3310003281,-170.710006714,AS,PPG
NTAA,Faa'a International Airport,-17.5536994934,-149.606994629,PF,PPT
NTAR,Rurutu Airport,-22.4340991974,-151.3609924316,PF,RUR
NTAT,Tubuai Airport,-23.3654003143,-149.5240020752,PF,TUB
NTGA,Anaa Airport,-17.3526000977,-145.5099945068,PF,AAA
NTGB,Fangatau Airport,-15.819899559,-140.8869934082,PF,FGU
NTGC,Tikehau Airport,-15.119600296,-148.2310028076,PF,TIH
NTGD,Apataki Airport,-15.5735998154,-146.4149932861,PF,APK
NTGE,Reao Airport,-18.4659004211,-136.4400024414,PF,REA
NTGF,Fakarava Airport,-16.0541000366,-145.6569976807,PF,FAV
NTGH,Hikueru Atoll Airport,-17.5447006226,-142.6139984131,PF,HHZ
NTGI,Manihi Airport,-14.4368000031,-146.0700073242,PF,XMH
NTGJ,Totegegie Airport,-23.0799007416,-134.8899993896,PF,GMR
NTGK,Kaukura Airport,-15.6632995605,-146.8849945068,PF,KKR
NTGM,Makemo Airport,-16.5839004517,-143.6580047607,PF,MKP
NTGN,Napuka Island Airport,-14.1767997742,-141.266998291,PF,NAU
NTGO,Tatakoto Airport,-17.3553009033,-138.4450073242,PF,TKV
NTGP,Puka Puka Airport,-14.8094997406,-138.81300354,PF,PKP
NTGQ,Pukarua Airport,-18.2956008911,-137.016998291,PF,PUK
NTGT,Takapoto Airport,-14.7095003128,-145.2460021973,PF,TKP
NTGU,Arutua Airport,-15.2482995987,-146.6170043945,PF,AXR
NTGV,Mataiva Airport,-14.8681001663,-148.7169952393,PF,MVT
NTGW,Nukutavake Airport,-19.2849998474,-138.7720031738,PF,NUK
NTGY,Tureia Airport,-20.7896995544,-138.5700073242,PF,ZTA
NTHE,Ahe Airport,-14.4280996323,-146.2570037842,PF,AHE
NTKA,Kauehi Airport,-15.7807998657,-145.1239929199,PF,KHZ
NTKF,Faaite Airport,-16.6867008209,-145.328994751,PF,FAC
NTKH,Fakahina Airport,-15.9921998978,-140.1649932861,PF,FHZ
NTKR,Takaroa Airport,-14.4558000565,-145.0249938965,PF,TKX
NTMD,Nuku Hiva Airport,-8.7955999374,-140.2290039063,PF,NHV
NTMN,Hiva Oa-Atuona Airport,-9.7687902451,-139.0110015869,PF,AUQ
NTMP,Ua Pou Airport,-9.3516702652,-140.0780029297,PF,UAP
NTMU,Ua Huka Airport,-8.9361095428,-139.5520019531,PF,UAH
NTTB,Bora Bora Airport,-16.4444007874,-151.7510070801,PF,BOB
NTTE,Tetiaroa Airport,-17.013299942,-149.5870056152,PF,TTI
NTTG,Rangiroa Airport,-14.9542999268,-147.6609954834,PF,RGI
NTTH,Huahine-Fare Airport,-16.6872005463,-151.0220031738,PF,HUH
NTTM,Moorea Airport,-17.4899997711,-149.7619934082,PF,MOZ
NTTO,Hao Airport,-18.0748004913,-140.9459991455,PF,HOI
NTTP,Maupiti Airport,-16.4265003204,-152.2440032959,PF,MAU
NTTR,Raiatea Airport,-16.7229003906,-151.466003418,PF,RFP
NTUV,Vahitahi Airport,-18.7800006866,-138.8529968262,PF,VHZ
NVSA,Mota Lava Airport,-13.6660003662,167.7120056152,VU,MTV
NVSC,Sola Airport,-13.8516998291,167.5370025635,VU,SLH
NVSD,Torres Airstrip,-13.3280000687,166.6380004883,VU,TOH
NVSE,Sangafa Airport,-17.0902996063,168.3430023193,VU,EAE
NVSF,Craig Cove Airport,-16.2649993896,167.9239959717,VU,CCV
NVSG,Longana Airport,-15.3066997528,167.9669952393,VU,LOD
NVSH,Sara Airport,-15.4708003998,168.1519927979,VU,SSR
NVSI,Tavie Airport,-16.438999176,168.2570037842,VU,PBJ
NVSL,Lamap Airport,-16.454000473,167.8229980469,VU,LPM
NVSM,Lamen Bay Airport,-16.5841999054,168.158996582,VU,LNB
NVSN,Naone Airport,-15,168.0829925537,VU,MWF
NVSO,Lonorore Airport,-15.8655996323,168.1719970703,VU,LNE
NVSP,Norsup Airport,-16.07970047,167.4010009766,VU,NUS
NVSQ,Gaua Island Airport,-14.2180995941,167.587005615,VU,ZGU
NVSR,Redcliffe Airport,-15.4720001221,167.8350067139,VU,RCL
NVSS,Santo Pekoa International Airport,-15.5050001144,167.220001221,VU,SON
NVST,Tongoa Island Airport,-16.8910999298,168.550994873,VU,TGH
NVSU,Uléi Airport,-16.3297,168.3011,VU,ULB
NVSV,Valesdir Airport,-16.7961006165,168.1770019531,VU,VLS
NVSW,Walaha Airport,-15.4119997025,167.6909942627,VU,WLH
NVSX,Southwest Bay Airport,-16.4864,167.4472,VU,SWJ
NVSZ,North West Santo Airport,-14.8816995621,166.557998657,VU,OLJ
NVVA,Anelghowhat Airport,-20.2492008209,169.7709960938,VU,AUY
NVVB,Aniwa Airport,-19.2399997711,169.6049957275,VU,AWD
NVVD,Dillon's Bay Airport,-18.7693996429,169.0010070801,VU,DLY
NVVF,Futuna Airport,-19.5163993835,170.231994629,VU,FTA
NVVI,Ipota Airport,-18.856389,169.283333,VU,IPA
NVVQ,Quion Hill Airport,-17.5400009155,168.4420013428,VU,UIQ
NVVV,Port Vila Bauerfield Airport,-17.699300766,168.3200073242,VU,VLI
NVVW,Tanna Airport,-19.4550991058,169.2239990234,VU,TAH
NWT,Nowata Airport,-9.9841666667,149.729166667,PG,NWT
NWWA,Tiga Airport,-21.0960998535,167.8040008545,NC,TGJ
NWWC,Île Art - Waala Airport,-19.7206001282,163.6609954834,NC,BMY
NWWD,Koné Airport,-21.0543003082,164.8370056152,NC,KNQ
NWWE,Île des Pins Airport,-22.5888996124,167.4559936523,NC,ILP
NWWH,Nesson Airport,-21.2563991547,165.6170043945,NC,HLU
NWWK,Koumac Airport,-20.5463008881,164.2559967041,NC,KOC
NWWL,Lifou Airport,-20.7747993469,167.2400054932,NC,LIF
NWWM,Nouméa Magenta Airport,-22.2583007813,166.4730072021,NC,GEA
NWWO,Edmond Cané Airport,-22.4599990845,166.7830047607,NC,IOU
NWWP,Poum Airport,-20.2891998291,164.0989990234,NC,PUV
NWWQ,Mueo Airport,-21.316400528,164.9989929199,NC,PDC
NWWR,Maré Airport,-21.4817008972,168.0379943848,NC,MEE
NWWU,Touho Airport,-20.7900009155,165.2590026855,NC,TOU
NWWV,Ouvéa Airport,-20.6406002045,166.5729980469,NC,UVE
NWWW,La Tontouta International Airport,-22.0146007538,166.2129974365,NC,NOU
NZAA,Auckland International Airport,-37.0080986023,174.7920074463,NZ,AKL
NZAP,Taupo Airport,-38.7397003174,176.0839996338,NZ,TUO
NZAR,Ardmore Airport,-37.0297012329,174.9730072021,NZ,AMZ
NZAS,Ashburton Aerodrome,-43.903301239,171.7969970703,NZ,ASG
NZCH,Christchurch International Airport,-43.4893989563,172.5319976807,NZ,CHC
NZCI,Chatham Islands-Tuuta Airport,-43.8100013733,-176.4570007324,NZ,CHT
NZCX,Coromandel Aerodrome,-36.7916984558,175.5090026855,NZ,CMV
NZDA,Dargaville Aerodrome,-35.9397010803,173.8939971924,NZ,DGR
NZDN,Dunedin Airport,-45.9281005859,170.1979980469,NZ,DUD
NZFJ,Franz Josef Aerodrome,-43.3630981445,170.1340026855,NZ,WHO
NZGB,Great Barrier Aerodrome,-36.2414016724,175.4720001221,NZ,GBZ
NZGM,Greymouth Airport,-42.4617004395,171.1900024414,NZ,GMN
NZGS,Gisborne Airport,-38.6632995605,177.9779968262,NZ,GIS
NZGT,Glentanner Airport,-43.9067001343,170.1280059814,NZ,GTN
NZHK,Hokitika Airfield,-42.7136001587,170.9850006104,NZ,HKK
NZHN,Hamilton International Airport,-37.8666992188,175.332000732,NZ,HLZ
NZKE,Waiheke Reeve Airport,-36.8088989258,175.0859985352,NZ,WIK
NZKI,Kaikoura Airport,-42.4249992371,173.6049957275,NZ,KBZ
NZKK,Kerikeri Airport,-35.2627983093,173.9120025635,NZ,KKE
NZKO,Kaikohe Airport,-35.4510993958,173.8170013428,NZ,KKO
NZKT,Kaitaia Airport,-35.0699996948,173.2850036621,NZ,KAT
NZLX,Alexandra Airport,-45.2117004395,169.3730010986,NZ,ALR
NZMA,Matamata Glider Airport,-37.7344017029,175.7420043945,NZ,MTA
NZMC,Mount Cook Airport,-43.7649993896,170.1329956055,NZ,MON
